chr1	12952726	12958094	PRAMEF10	5368	0.478577
chr1	12976449	12980568	PRAMEF8	4119	0.498665
chr1	12998301	13007406	PRAMEF6	9105	0.476112
chr1	13035542	13038381	PRAMEF22	2839	0.514618
chr1	13182959	13184326	LOC440563	1367	0.460863
chr1	13328195	13331692	PRAMEF3	3497	0.492708
chr1	13359818	13369057	PRAMEF5	9239	0.474402
chr1	13386646	13390765	PRAMEF8	4119	0.499636
chr1	13421175	13428191	PRAMEF9	7016	0.481613
chr1	13447413	13452656	PRAMEF13	5243	0.465382
chr1	13474052	13477569	PRAMEF19	3517	0.492465
chr1	13495253	13498259	PRAMEF16	3006	0.500998
chr1	13516065	13526943	PRAMEF20	10878	0.474352
chr1	13607430	13611550	PRAMEF8	4120	0.499272
chr1	13629937	13635299	PRAMEF10	5362	0.480045
chr1	13641972	13648988	PRAMEF9	7016	0.481328
chr1	13694888	13698405	PRAMEF19	3517	0.492181
chr1	13716087	13719064	PRAMEF17	2977	0.500840
chr1	13736906	13747803	PRAMEF20	10897	0.475085
chr1	13801444	13840242	LRRC38	38798	0.500258
chr1	13910251	13944452	PDPN	34201	0.453671
chr1	14031349	14151574	PRDM2	120225	0.434860
chr1	14925212	15444544	KAZN	519332	0.490095
chr1	15438310	15478960	TMEM51-AS1	40650	0.490603
chr1	15480228	15546974	TMEM51	66746	0.480823
chr1	15573767	15724622	FHAD1	150855	0.474469
chr1	15653175	15670372	AK055853	17197	0.480200
chr1	15736390	15756839	EFHD2	20449	0.567705
chr1	15764937	15773153	CTRC	8216	0.516310
chr1	15783222	15798586	CELA2A	15364	0.482817
chr1	15802595	15817895	CELA2B	15300	0.483987
chr1	15817895	15850940	CASP9	33045	0.483280
chr1	15853351	15898228	DNAJC16	44877	0.427480
chr1	15898193	15911605	AGMAT	13412	0.493812
chr1	15943952	15987552	DDI2	43600	0.427982
chr1	15986363	15988217	RSC1A1	1854	0.428263
chr1	15992765	15995537	DQ573015	2772	0.404401
chr1	16010826	16061264	PLEKHM2	50438	0.519985
chr1	16062808	16067884	SLC25A34	5076	0.589835
chr1	16068986	16074292	TMEM82	5306	0.588014
chr1	16085254	16113084	FBLIM1	27830	0.528997
chr1	16133656	16134194	UQCRHL	538	0.447955
chr1	16160709	16174642	FLJ37453	13933	0.502476
chr1	16174358	16266950	SPEN	92592	0.429864
chr1	16268363	16302627	ZBTB17	34264	0.512170
chr1	16317618	16317647	DQ576383	29	0.586207
chr1	16330730	16333184	C1orf64	2454	0.538305
chr1	16340522	16345285	HSPB7	4763	0.614319
chr1	16348485	16360545	CLCNKA	12060	0.602819
chr1	16384263	16400127	FAM131C	15864	0.579488
chr1	16450831	16482582	EPHA2	31751	0.573273
chr1	16524598	16539104	ARHGEF19	14506	0.574934
chr1	16558181	16563659	RSG1	5478	0.540526
chr1	16576558	16678948	FBXO42	102390	0.438744
chr1	16693524	16724643	SZRD1	31119	0.485941
chr1	16725137	16763919	SPATA21	38782	0.504306
chr1	16767166	16786584	NECAP2	19418	0.493923
chr1	16793930	16819196	CROCCP3	25266	0.507322
chr1	16860349	16862144	BC036435	1795	0.586072
chr1	16862254	16864669	AX747988	2415	0.514700
chr1	16875408	16875482	MIR3675	74	0.418919
chr1	16888921	16940100	NBPF1	51179	0.440298
chr1	16944756	16959841	CROCCP2	15085	0.565661
chr1	16972068	16976915	MST1P2	4847	0.602022
chr1	17007749	17007823	MIR3675	74	0.418919
chr1	17017712	17046652	ESPNP	28940	0.605460
chr1	17248444	17299474	CROCC	51030	0.558103
chr1	17081128	17090975	MST1L	9847	0.515385
chr1	17185443	17185516	MIR3675	73	0.410959
chr1	17197439	17200574	AK125737	3135	0.591707
chr1	17215040	17216161	BC070363	1121	0.569135
chr1	17222645	17222720	DL489931	75	0.386667
chr1	17300998	17307173	MFAP2	6175	0.623158
chr1	17312452	17338423	ATP13A2	25971	0.572331
chr1	17345224	17380665	SDHB	35441	0.435202
chr1	17393255	17445948	PADI2	52693	0.517526
chr1	17531620	17572501	PADI1	40881	0.533059
chr1	17566189	17572501	PADI1	6312	0.539766
chr1	17575592	17610727	PADI3	35135	0.514814
chr1	17634689	17690495	PADI4	55806	0.490574
chr1	17698740	17728195	PADI6	29455	0.520421
chr1	17733250	17765059	RCC2	31809	0.514980
chr1	17866329	18024370	ARHGEF10L	158041	0.543555
chr1	18081807	18153558	ACTL8	71751	0.481526
chr1	18434239	18704977	IGSF21	270738	0.499117
chr1	18701063	18702174	AX747631	1111	0.512151
chr1	18807423	18812480	KLHDC7A	5057	0.581570
chr1	18957499	19062632	PAX7	105133	0.526552
chr1	19166092	19186155	TAS1R2	20063	0.496636
chr1	19197923	19229293	ALDH4A1	31370	0.550271
chr1	19209695	19209769	MIR4695	74	0.702703
chr1	19230773	19282826	IFFO2	52053	0.541679
chr1	19400999	19536746	UBR4	135747	0.437372
chr1	19542157	19578053	EMC1	35896	0.466403
chr1	19578074	19586622	MRTO4	8548	0.533458
chr1	19592475	19600568	AKR7L	8093	0.519091
chr1	19609056	19615280	AKR7A3	6224	0.543541
chr1	19619740	19622230	LOC100506730	2490	0.433735
chr1	19629201	19638640	AKR7A2	9439	0.523043
chr1	19638739	19655794	PQLC2	17055	0.550630
chr1	19665266	19812066	CAPZB	146800	0.492166
chr1	19673334	19675427	AX748283	2093	0.508361
chr1	19969722	19984949	NBL1	15227	0.581467
chr1	19923470	19956315	MINOS1	32845	0.429563
chr1	19934300	19935138	RPS14P3	838	0.460621
chr1	19991779	20006055	HTR6	14276	0.529350
chr1	20008705	20126410	TMCO4	117705	0.489104
chr1	20140521	20141771	RNF186	1250	0.580800
chr1	20208887	20239437	OTUD3	30550	0.413879
chr1	20246799	20250110	PLA2G2E	3311	0.599517
chr1	20301923	20306932	PLA2G2A	5009	0.521262
chr1	20396700	20418394	PLA2G5	21694	0.487923
chr1	20439142	20446059	PLA2G2D	6917	0.507012
chr1	20465822	20476879	PLA2G2F	11057	0.560098
chr1	20490483	20501687	PLA2G2C	11204	0.529365
chr1	20512577	20519942	UBXN10	7365	0.482824
chr1	20617411	20681387	VWA5B1	63976	0.503642
chr1	20686293	20755287	LOC339505	68994	0.482361
chr1	20808883	20812728	CAMK2N1	3845	0.577113
chr1	20825940	20834674	MUL1	8734	0.475842
chr1	20878931	20881513	FAM43B	2582	0.678544
chr1	20915443	20945400	CDA	29957	0.485362
chr1	20959947	20978004	PINK1	18057	0.507836
chr1	20978259	20988037	DDOST	9778	0.506136
chr1	20990506	21044317	KIF17	53811	0.524298
chr1	21046224	21059133	SH2D5	12909	0.613680
chr1	21069170	21113181	HP1BP3	44011	0.406648
chr1	21132784	21503381	EIF4G3	370597	0.393638
chr1	21543739	21616766	ECE1	73027	0.516672
chr1	21602542	21604868	AX747766	2326	0.506449
chr1	21619782	21626362	LOC100506801	6580	0.513222
chr1	21749600	21754300	AK098438	4700	0.436808
chr1	21761832	21762609	BC127868	777	0.606178
chr1	21766582	21811393	NBPF3	44811	0.431033
chr1	21835857	21904905	ALPL	69048	0.516365
chr1	21922707	21978348	RAP1GAP	55641	0.567693
chr1	22004791	22109688	USP48	104897	0.417753
chr1	22138757	22151714	LDLRAD2	12957	0.542950
chr1	22148736	22263750	HSPG2	115014	0.560793
chr1	22303417	22315847	CELA3B	12430	0.509976
chr1	22351706	22357715	LINC00339	6009	0.469462
chr1	22379119	22419436	CDC42	40317	0.418161
chr1	22443797	22469519	WNT4	25722	0.569746
chr1	22778343	22857650	ZBTB40	79307	0.426986
chr1	22890003	22930087	EPHA8	40084	0.568257
chr1	22963117	22966175	C1QA	3058	0.565729
chr1	22970117	22974603	C1QC	4486	0.546812
chr1	22979681	22988029	C1QB	8348	0.508265
chr1	23037330	23241823	EPHB2	204493	0.518649
chr1	23046009	23046091	MIR4684	82	0.524390
chr1	23189651	23189719	MIR4253	68	0.647059
chr1	23243782	23247347	AK025975	3565	0.526227
chr1	23337326	23342343	LOC729059	5017	0.458840
chr1	23345940	23410184	KDM1A	64244	0.391663
chr1	23370797	23370865	MIR3115	68	0.411765
chr1	23410515	23495517	LUZP1	85002	0.429449
chr1	23490445	23490546	U6	101	0.425743
chr1	23518387	23521222	HTR1D	2835	0.487478
chr1	23636275	23670853	HNRNPR	34578	0.400602
chr1	23685940	23694879	ZNF436	8939	0.439423
chr1	23695463	23698330	C1orf213	2867	0.517614
chr1	23707554	23751261	TCEA3	43707	0.485757
chr1	23755055	23810750	ASAP3	55695	0.495287
chr1	23801092	23803135	BC038455	2043	0.489476
chr1	23832919	23857712	E2F2	24793	0.516597
chr1	23853364	23855542	AX748204	2178	0.543159
chr1	23884420	23886285	ID3	1865	0.574799
chr1	23907984	23967056	MDS2	59072	0.495666
chr1	24018268	24022915	RPL11	4647	0.461803
chr1	24069855	24088549	TCEB3	18694	0.453568
chr1	24086871	24104787	LOC100506963	17916	0.456854
chr1	24104875	24114722	PITHD1	9847	0.446126
chr1	24117645	24122029	LYPLA2	4384	0.622719
chr1	24122088	24126060	GALE	3972	0.578298
chr1	24128366	24151949	HMGCL	23583	0.486834
chr1	24171571	24194859	FUCA1	23288	0.457918
chr1	24200459	24239817	CNR2	39358	0.479293
chr1	24255559	24255637	MIR378F	78	0.525641
chr1	24286300	24289949	PNRC2	3649	0.394355
chr1	24295572	24306953	SRSF10	11381	0.405940
chr1	24320925	24320957	DQ588542	32	0.718750
chr1	24382530	24438665	MYOM3	56135	0.526356
chr1	24446260	24469775	IL22RA1	23515	0.485307
chr1	24480646	24513765	IFNLR1	33119	0.470364
chr1	24526729	24538180	LOC284632	11451	0.504497
chr1	24578722	24578758	DQ597487	36	0.388889
chr1	24579767	24579803	DQ601330	36	0.527778
chr1	24645811	24690970	GRHL3	45159	0.510064
chr1	24683488	24740262	STPG1	56774	0.436379
chr1	24742244	24799473	NIPAL3	57229	0.449964
chr1	24822822	24828850	RCAN3AS	6028	0.460020
chr1	24829386	24863510	RCAN3	34124	0.422928
chr1	24882566	24935818	NCMAP	53252	0.479325
chr1	24969593	24999772	SRRM1	30179	0.398158
chr1	25071759	25170815	CLIC4	99056	0.416976
chr1	25226001	25256770	RUNX3	30769	0.557314
chr1	25548766	25559013	SYF2	10247	0.430370
chr1	25568739	25573985	C1orf63	5246	0.431376
chr1	25598980	25656936	RHD	57956	0.466440
chr1	25629228	25631643	AX747205	2415	0.477847
chr1	25664788	25688852	TMEM50A	24064	0.417345
chr1	25688739	25747363	RHCE	58624	0.467965
chr1	25757387	25826698	TMEM57	69311	0.406674
chr1	25870075	25895377	LDLRAP1	25302	0.546162
chr1	25943958	26111258	MAN1C1	167300	0.484937
chr1	26126666	26144713	SEPN1	18047	0.567684
chr1	26146396	26159433	MTFR1L	13037	0.488149
chr1	26146444	26150097	LOC646471	3653	0.562551
chr1	26160496	26185848	AUNIP	25352	0.421939
chr1	26187974	26197744	PAQR7	9770	0.513613
chr1	26210676	26232993	STMN1	22317	0.477573
chr1	26286257	26324648	PAFAH2	38391	0.456748
chr1	26348270	26362954	EXTL1	14684	0.554685
chr1	26364513	26372604	SLC30A2	8091	0.557162
chr1	26377795	26394125	TRIM63	16330	0.497428
chr1	26438267	26452039	PDIK1L	13772	0.415844
chr1	26485510	26489119	FAM110D	3609	0.597395
chr1	26496387	26497364	ZNF593	977	0.624360
chr1	26503980	26516375	CNKSR1	12395	0.551432
chr1	26517118	26529033	CATSPER4	11915	0.504490
chr1	26551810	26556331	BC030768	4521	0.491484
chr1	26560692	26605299	CEP85	44607	0.446836
chr1	26606212	26608013	SH3BGRL3	1801	0.636868
chr1	26608772	26633195	UBXN11	24423	0.554354
chr1	26644410	26647014	CD52	2604	0.544547
chr1	26648349	26680621	AIM1L	32272	0.521598
chr1	26688124	26699266	ZNF683	11142	0.525399
chr1	26737268	26756219	LIN28A	18951	0.465780
chr1	26758772	26797795	DHDDS	39023	0.454629
chr1	26789254	26794028	AL050085	4774	0.464181
chr1	26798901	26803133	HMGN2	4232	0.473771
chr1	26872342	26901520	RPS6KA1	29178	0.523922
chr1	26881032	26881084	MIR1976	52	0.615385
chr1	27022521	27108601	ARID1A	86080	0.459305
chr1	27114453	27124894	PIGV	10441	0.475338
chr1	27145536	27392034	BC016143	246498	0.504032
chr1	27153200	27182211	ZDHHC18	29011	0.511427
chr1	27189632	27190947	SFN	1315	0.627376
chr1	27189786	27190449	SFN	663	0.628959
chr1	27205872	27216869	GPN2	10997	0.495772
chr1	27216978	27226962	GPATCH3	9984	0.501202
chr1	27237974	27240567	NR0B2	2593	0.532588
chr1	27248212	27273362	NUDC	25150	0.485169
chr1	27276046	27286901	C1orf172	10855	0.512667
chr1	27320194	27327377	TRNP1	7183	0.557845
chr1	27331510	27339333	FAM46B	7823	0.555158
chr1	27425299	27481621	SLC9A1	56322	0.526775
chr1	27533765	27533868	DL490887	103	0.485437
chr1	27561006	27635124	WDTC1	74118	0.465110
chr1	27648635	27662891	TMEM222	14256	0.518729
chr1	27650364	27653016	LOC644961	2652	0.471342
chr1	27668482	27680423	SYTL1	11941	0.582782
chr1	27681669	27693337	MAP3K6	11668	0.607816
chr1	27695600	27701315	FCN3	5715	0.544357
chr1	27705595	27709805	CD164L2	4210	0.600238
chr1	27719147	27722317	GPR3	3170	0.580126
chr1	27730733	27816678	WASF2	85945	0.440084
chr1	27860755	27930143	AHDC1	69388	0.562287
chr1	27938800	27961727	FGR	22927	0.529201
chr1	27992571	27998724	IFI6	6153	0.500569
chr1	28052489	28089423	FAM76A	36934	0.434369
chr1	28099693	28150963	STX12	51270	0.414082
chr1	28157251	28178183	PPP1R8	20932	0.444678
chr1	28160911	28161077	SCARNA1	166	0.403614
chr1	28199054	28213193	THEMIS2	14139	0.540420
chr1	28218048	28241236	RPA2	23188	0.441521
chr1	28261503	28285663	SMPDL3B	24160	0.498634
chr1	28286503	28294604	XKR8	8101	0.549685
chr1	28296854	28415148	EYA3	118294	0.395143
chr1	28473676	28503455	PTAFR	29779	0.487928
chr1	28526789	28559542	DNAJC8	32753	0.430342
chr1	28562601	28564616	ATPIF1	2015	0.508189
chr1	28567542	28567564	JA611241	22	0.500000
chr1	28585962	28609002	SESN2	23040	0.501346
chr1	28655512	28662478	MED18	6966	0.460523
chr1	28764660	28826881	PHACTR4	62221	0.432748
chr1	28844744	28865708	RCC1	20964	0.515550
chr1	28832454	28837404	SNHG3	4950	0.464646
chr1	28879528	28905057	TRNAU1AP	25529	0.476909
chr1	28905049	28908383	SNHG12	3334	0.496701
chr1	28905254	28905334	SNORD99	80	0.487500
chr1	28919006	28921088	RAB42	2082	0.598463
chr1	28929608	28969604	TAF12	39996	0.454370
chr1	28975111	28975246	RNU11	135	0.511111
chr1	28995239	29042115	GMEB1	46876	0.461046
chr1	29016176	29016306	SCARNA24	130	0.346154
chr1	29063132	29096287	YTHDF2	33155	0.435741
chr1	29138653	29190208	OPRD1	51555	0.499156
chr1	29213602	29446558	EPB41	232956	0.418676
chr1	29445936	29450421	TMEM200B	4485	0.644816
chr1	29474249	29508637	SRSF4	34388	0.431255
chr1	29519384	29557454	MECR	38070	0.482138
chr1	29563027	29653325	PTPRU	90298	0.515825
chr1	30486798	30510456	BC042538	23658	0.427128
chr1	31184123	31196432	MATN1	12309	0.563653
chr1	31191618	31199593	MATN1-AS1	7975	0.561128
chr1	31205314	31230683	LAPTM5	25369	0.526272
chr1	31212002	31212079	MIR4420	77	0.493506
chr1	31342312	31381480	SDC3	39168	0.556245
chr1	31404352	31538564	PUM1	134212	0.409896
chr1	31408535	31408623	SNORD103A	88	0.443182
chr1	31421964	31422052	SNORD103A	88	0.443182
